SkuId,ProductCode,ProductName,ProductType,RegularPrice,OnlineAvailability,ProductLink,ImageLink,ImageLinkFull,ImageLinkSmall,ImageLinkThumb,SalePrice,PointsPrice,ProductCost,ReleaseDate,Rating,NumReviews,Colors,Sizes,Categories,CategoriesLabel,SubCategories
2242100,2242,WOMEN'S ALPINE CREW,Womens,55,Y,http://ntoutfitters.com/product/2242100,http://ntoutfitters.com/images/products370/2242100.jpg,http://ntoutfitters.com/images/products1110/2242100.jpg,http://ntoutfitters.com/images/products185/2242100.jpg,http://ntoutfitters.com/images/products105/2242100.jpg,44,110,30.25,9/20/2012,5,39,FUSCHIA PINK / LINARIA PINK~NTO BLACK / NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Camping~Hiking
2243100,2243,WOMEN'S HORIZON TEE,Womens,30,Y,http://ntoutfitters.com/product/2243100,http://ntoutfitters.com/images/products370/2243100.jpg,http://ntoutfitters.com/images/products1110/2243100.jpg,http://ntoutfitters.com/images/products185/2243100.jpg,http://ntoutfitters.com/images/products105/2243100.jpg,24,60,16.5,9/20/2012,5,10,FLAMENCO BLUE~FUSCHIA PINK~NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Camping
2244100,2244,WOMEN'S ALPINE TANK,Womens,50,Y,http://ntoutfitters.com/product/2244100,http://ntoutfitters.com/images/products370/2244100.jpg,http://ntoutfitters.com/images/products1110/2244100.jpg,http://ntoutfitters.com/images/products185/2244100.jpg,http://ntoutfitters.com/images/products105/2244100.jpg,40,100,27.5,9/20/2012,3,7,HIGH RISE GREY~LINARIA PINK~ION BLUE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Camping~Hiking
2245100,2245,WOMEN'S WATER DOME HOODIE,Womens,65,Y,http://ntoutfitters.com/product/2245100,http://ntoutfitters.com/images/products370/2245100.jpg,http://ntoutfitters.com/images/products1110/2245100.jpg,http://ntoutfitters.com/images/products185/2245100.jpg,http://ntoutfitters.com/images/products105/2245100.jpg,52,130,35.75,9/20/2012,5,26,NTO WHITE~LINARIA PINK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Camping
2246100,2246,WOMEN'S ECHO LAKE HIGH V-NECK,Womens,45,Y,http://ntoutfitters.com/product/2246100,http://ntoutfitters.com/images/products370/2246100.jpg,http://ntoutfitters.com/images/products1110/2246100.jpg,http://ntoutfitters.com/images/products185/2246100.jpg,http://ntoutfitters.com/images/products105/2246100.jpg,36,90,24.75,9/20/2012,4.4,27,CHIFFON YELLOW,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Camping
2247100,2247,WOMEN'S CLASS V RACERBACK TANK,Womens,45,Y,http://ntoutfitters.com/product/2247100,http://ntoutfitters.com/images/products370/2247100.jpg,http://ntoutfitters.com/images/products1110/2247100.jpg,http://ntoutfitters.com/images/products185/2247100.jpg,http://ntoutfitters.com/images/products105/2247100.jpg,36,90,24.75,9/20/2012,5,22,ION BLUE~NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Camping
2248100,2248,WOMEN'S ARIES LONG-SLEEVE,Womens,99,Y,http://ntoutfitters.com/product/2248100,http://ntoutfitters.com/images/products370/2248100.jpg,http://ntoutfitters.com/images/products1110/2248100.jpg,http://ntoutfitters.com/images/products185/2248100.jpg,http://ntoutfitters.com/images/products105/2248100.jpg,79.2,198,54.45,9/20/2012,4.2,11,RAZZLE PINK~NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2249100,2249,WOMEN'S IMPULSE 1/4 ZIP,Womens,65,Y,http://ntoutfitters.com/product/2249100,http://ntoutfitters.com/images/products370/2249100.jpg,http://ntoutfitters.com/images/products1110/2249100.jpg,http://ntoutfitters.com/images/products185/2249100.jpg,http://ntoutfitters.com/images/products105/2249100.jpg,52,130,35.75,9/20/2012,3.7,38,LINARIA PINK / NTO BLACK~NTO WHITE / ION BLUE~ELECTRO CORAL ORANGE / NTO WHITE~NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2250100,2250,WOMEN'S TKA 80 FULL ZIP,Womens,70,Y,http://ntoutfitters.com/product/2250100,http://ntoutfitters.com/images/products370/2250100.jpg,http://ntoutfitters.com/images/products1110/2250100.jpg,http://ntoutfitters.com/images/products185/2250100.jpg,http://ntoutfitters.com/images/products105/2250100.jpg,56,140,38.5,9/20/2012,4.9,13,MOODY BLUE / NTO WHITE~NTO WHITE / METALLIC SILVER~NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2251100,2251,WOMEN'S TKA 80 HYBRID 1/2 ZIP,Womens,60,Y,http://ntoutfitters.com/product/2251100,http://ntoutfitters.com/images/products370/2251100.jpg,http://ntoutfitters.com/images/products1110/2251100.jpg,http://ntoutfitters.com/images/products185/2251100.jpg,http://ntoutfitters.com/images/products105/2251100.jpg,48,120,33,9/20/2012,4,16,NTO BLACK / NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2252100,2252,WOMEN'S FAVE-OUR-ITE FZ HOODIE,Womens,65,Y,http://ntoutfitters.com/product/2252100,http://ntoutfitters.com/images/products370/2252100.jpg,http://ntoutfitters.com/images/products1110/2252100.jpg,http://ntoutfitters.com/images/products185/2252100.jpg,http://ntoutfitters.com/images/products105/2252100.jpg,52,130,35.75,9/20/2012,4.5,11,MOODY BLUE~RAVE GREEN~HEATHER GREY~ELECTRO CORAL ORANGE / HIGH RISE GREY~LINARIA PINK / HEATHER GREY,XS~S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Training
2253100,2253,WOMEN'S GTD LONG-SLEEVE SHIRT,Womens,45,Y,http://ntoutfitters.com/product/2253100,http://ntoutfitters.com/images/products370/2253100.jpg,http://ntoutfitters.com/images/products1110/2253100.jpg,http://ntoutfitters.com/images/products185/2253100.jpg,http://ntoutfitters.com/images/products105/2253100.jpg,36,90,24.75,9/20/2012,5,8,LINARIA PINK~NTO WHITE~MOODY BLUE / NTO WHITE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2254100,2254,WOMEN'S BETTER THAN NAKED SHORT-SLEEVE,Womens,50,Y,http://ntoutfitters.com/product/2254100,http://ntoutfitters.com/images/products370/2254100.jpg,http://ntoutfitters.com/images/products1110/2254100.jpg,http://ntoutfitters.com/images/products185/2254100.jpg,http://ntoutfitters.com/images/products105/2254100.jpg,40,100,27.5,9/20/2012,5,33,ELECTRO CORAL ORANGE / MOODY BLUE / NTO WHITE~ION BLUE / NTO WHITE / RAVE GREEN,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running
2255100,2255,WOMEN'S BETTER THAN NAKED SINGLET,Womens,45,Y,http://ntoutfitters.com/product/2255100,http://ntoutfitters.com/images/products370/2255100.jpg,http://ntoutfitters.com/images/products1110/2255100.jpg,http://ntoutfitters.com/images/products185/2255100.jpg,http://ntoutfitters.com/images/products105/2255100.jpg,36,90,24.75,9/20/2012,4.3,21,ELECTRO CORAL ORANGE / MOODY BLUE / NTO WHITE~RAVE GREEN / NTO WHITE / ION BLUE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running
2256100,2256,WOMEN'S GTD SHORT-SLEEVE SHIRT,Womens,40,Y,http://ntoutfitters.com/product/2256100,http://ntoutfitters.com/images/products370/2256100.jpg,http://ntoutfitters.com/images/products1110/2256100.jpg,http://ntoutfitters.com/images/products185/2256100.jpg,http://ntoutfitters.com/images/products105/2256100.jpg,32,80,22,9/20/2012,4.4,19,MOODY BLUE~ION BLUE / RAVE GREEN~LINARIA PINK~ELECTRO CORAL ORANGE~NTO WHITE~RAVE GREEN / RAVE GREEN~VOLTAGE YELLOW,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2257100,2257,WOMEN'S REFLEX V-NECK,Womens,25,Y,http://ntoutfitters.com/product/2257100,http://ntoutfitters.com/images/products370/2257100.jpg,http://ntoutfitters.com/images/products1110/2257100.jpg,http://ntoutfitters.com/images/products185/2257100.jpg,http://ntoutfitters.com/images/products105/2257100.jpg,20,50,13.75,9/20/2012,4.7,12,MOODY BLUE / ELECTRO CORAL ORANGE~LINARIA PINK / NTO WHITE~NTO WHITE / ION BLUE~ELECTRO CORAL ORANGE / NTO WHITE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2258100,2258,WOMEN'S SHORT-SLEEVE REAXION V-NECK,Womens,25,Y,http://ntoutfitters.com/product/2258100,http://ntoutfitters.com/images/products370/2258100.jpg,http://ntoutfitters.com/images/products1110/2258100.jpg,http://ntoutfitters.com/images/products185/2258100.jpg,http://ntoutfitters.com/images/products105/2258100.jpg,20,50,13.75,9/20/2012,3.4,5,ELECTRO CORAL ORANGE~MOODY BLUE~ION BLUE~HEATHER GREY~NTO BLACK~LINARIA PINK,XS~S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Training
2259100,2259,WOMEN'S SHORT-SLEEVE REAXION TEE,Womens,25,Y,http://ntoutfitters.com/product/2259100,http://ntoutfitters.com/images/products370/2259100.jpg,http://ntoutfitters.com/images/products1110/2259100.jpg,http://ntoutfitters.com/images/products185/2259100.jpg,http://ntoutfitters.com/images/products105/2259100.jpg,20,50,13.75,9/20/2012,4.3,36,LINARIA PINK~HEATHER GREY~NTO BLACK~MOODY BLUE~ION BLUE~RAVE GREEN~ELECTRO CORAL ORANGE~VOLTAGE YELLOW,XS~S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Training
2260100,2260,WOMEN'S LIGHTWEIGHT TADASANA VPR FULL ZIP,Womens,85,Y,http://ntoutfitters.com/product/2260100,http://ntoutfitters.com/images/products370/2260100.jpg,http://ntoutfitters.com/images/products1110/2260100.jpg,http://ntoutfitters.com/images/products185/2260100.jpg,http://ntoutfitters.com/images/products105/2260100.jpg,68,170,46.75,9/20/2012,3.4,17,MOODY BLUE / ELECTRO CORAL ORANGE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2261100,2261,WOMEN'S REAXION GRAPHIC TEE,Womens,25,Y,http://ntoutfitters.com/product/2261100,http://ntoutfitters.com/images/products370/2261100.jpg,http://ntoutfitters.com/images/products1110/2261100.jpg,http://ntoutfitters.com/images/products185/2261100.jpg,http://ntoutfitters.com/images/products105/2261100.jpg,20,50,13.75,9/20/2012,5,39,MOODY BLUE~HEATHER GREY~ION BLUE~NTO WHITE~NTO BLACK,XS~S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Training
2262100,2262,WOMEN'S TADASANA VPR JACKET,Womens,85,Y,http://ntoutfitters.com/product/2262100,http://ntoutfitters.com/images/products370/2262100.jpg,http://ntoutfitters.com/images/products1110/2262100.jpg,http://ntoutfitters.com/images/products185/2262100.jpg,http://ntoutfitters.com/images/products105/2262100.jpg,68,170,46.75,9/20/2012,4.6,40,MOODY BLUE / ELECTRO CORAL ORANGE~NTO WHITE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2263100,2263,WOMEN'S TADASANA WRAP,Womens,65,Y,http://ntoutfitters.com/product/2263100,http://ntoutfitters.com/images/products370/2263100.jpg,http://ntoutfitters.com/images/products1110/2263100.jpg,http://ntoutfitters.com/images/products185/2263100.jpg,http://ntoutfitters.com/images/products105/2263100.jpg,52,130,35.75,9/20/2012,3.1,39,NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2264100,2264,WOMEN'S SHAVASANA WRAP,Womens,75,Y,http://ntoutfitters.com/product/2264100,http://ntoutfitters.com/images/products370/2264100.jpg,http://ntoutfitters.com/images/products1110/2264100.jpg,http://ntoutfitters.com/images/products185/2264100.jpg,http://ntoutfitters.com/images/products105/2264100.jpg,60,150,41.25,9/20/2012,3.5,30,CHARCOAL HEATHER~NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2265100,2265,WOMEN'S RE-JUVE-I-NATE HOODIE,Womens,70,Y,http://ntoutfitters.com/product/2265100,http://ntoutfitters.com/images/products370/2265100.jpg,http://ntoutfitters.com/images/products1110/2265100.jpg,http://ntoutfitters.com/images/products185/2265100.jpg,http://ntoutfitters.com/images/products105/2265100.jpg,56,140,38.5,9/20/2012,4.2,41,ELECTRO CORAL ORANGE~ION BLUE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2266100,2266,WOMEN'S AURA OPEN-BACK COVER UP,Womens,60,Y,http://ntoutfitters.com/product/2266100,http://ntoutfitters.com/images/products370/2266100.jpg,http://ntoutfitters.com/images/products1110/2266100.jpg,http://ntoutfitters.com/images/products185/2266100.jpg,http://ntoutfitters.com/images/products105/2266100.jpg,48,120,33,9/20/2012,4.3,8,HIGH RISE GREY / NTO WHITE~LINARIA PINK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2267100,2267,WOMEN'S TADASANA SUN RISE TEE,Womens,45,Y,http://ntoutfitters.com/product/2267100,http://ntoutfitters.com/images/products370/2267100.jpg,http://ntoutfitters.com/images/products1110/2267100.jpg,http://ntoutfitters.com/images/products185/2267100.jpg,http://ntoutfitters.com/images/products105/2267100.jpg,36,90,24.75,9/20/2012,4.1,12,GRAPHITE GREY / RAVE GREEN~NTO BLACK / LINARIA PINK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2268100,2268,WOMEN'S TADASANA BURN-OUT TOP,Womens,45,Y,http://ntoutfitters.com/product/2268100,http://ntoutfitters.com/images/products370/2268100.jpg,http://ntoutfitters.com/images/products1110/2268100.jpg,http://ntoutfitters.com/images/products185/2268100.jpg,http://ntoutfitters.com/images/products105/2268100.jpg,36,90,24.75,9/20/2012,4.6,19,NTO WHITE / ELECTRO CORAL ORANGE~NTO BLACK / LINARIA PINK~GRAPHITE GREY / RAVE GREEN,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2269100,2269,WOMEN'S BE CALM TANK,Womens,38,Y,http://ntoutfitters.com/product/2269100,http://ntoutfitters.com/images/products370/2269100.jpg,http://ntoutfitters.com/images/products1110/2269100.jpg,http://ntoutfitters.com/images/products185/2269100.jpg,http://ntoutfitters.com/images/products105/2269100.jpg,30.4,76,20.9,9/20/2012,4.6,16,RAVE GREEN / ION BLUE~LINARIA PINK / NTO BLACK~ELECTRO CORAL ORANGE / MOODY BLUE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2270100,2270,WOMEN'S EAT MY DUST GRAPHIC SPORT TANK,Womens,55,Y,http://ntoutfitters.com/product/2270100,http://ntoutfitters.com/images/products370/2270100.jpg,http://ntoutfitters.com/images/products1110/2270100.jpg,http://ntoutfitters.com/images/products185/2270100.jpg,http://ntoutfitters.com/images/products105/2270100.jpg,44,110,30.25,9/20/2012,3.5,20,MOODY BLUE PRINT / MOODY BLUE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2271100,2271,WOMEN'S EAT MY DUST SPORT TANK,Womens,55,Y,http://ntoutfitters.com/product/2271100,http://ntoutfitters.com/images/products370/2271100.jpg,http://ntoutfitters.com/images/products1110/2271100.jpg,http://ntoutfitters.com/images/products185/2271100.jpg,http://ntoutfitters.com/images/products105/2271100.jpg,44,110,30.25,9/20/2012,5,27,ION BLUE~ASPHALT GREY / NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2272100,2272,WOMEN'S SHAVASANA CAMI,Womens,60,Y,http://ntoutfitters.com/product/2272100,http://ntoutfitters.com/images/products370/2272100.jpg,http://ntoutfitters.com/images/products1110/2272100.jpg,http://ntoutfitters.com/images/products185/2272100.jpg,http://ntoutfitters.com/images/products105/2272100.jpg,48,120,33,9/20/2012,5,34,LINARIA PINK / FUSCHIA PINK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2273100,2273,WOMEN'S TADASANA VPR PRINTED SPORT TANK,Womens,55,Y,http://ntoutfitters.com/product/2273100,http://ntoutfitters.com/images/products370/2273100.jpg,http://ntoutfitters.com/images/products1110/2273100.jpg,http://ntoutfitters.com/images/products185/2273100.jpg,http://ntoutfitters.com/images/products105/2273100.jpg,44,110,30.25,9/20/2012,5,13,MOODY BLUE BLURRY HOUNDSTOOTH PRINT / MOODY BLUE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Training
2274100,2274,WOMEN'S REAXION TANK,Womens,20,Y,http://ntoutfitters.com/product/2274100,http://ntoutfitters.com/images/products370/2274100.jpg,http://ntoutfitters.com/images/products1110/2274100.jpg,http://ntoutfitters.com/images/products185/2274100.jpg,http://ntoutfitters.com/images/products105/2274100.jpg,16,40,11,9/20/2012,4.4,27,RAVE GREEN~ELECTRO CORAL ORANGE~HEATHER GREY,XS~S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Training
2275100,2275,WOMEN'S TADASANA VPR LITE BRA,Womens,36,Y,http://ntoutfitters.com/product/2275100,http://ntoutfitters.com/images/products370/2275100.jpg,http://ntoutfitters.com/images/products1110/2275100.jpg,http://ntoutfitters.com/images/products185/2275100.jpg,http://ntoutfitters.com/images/products105/2275100.jpg,28.8,72,19.8,9/20/2012,5,11,ION BLUE / RAVE GREEN,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2276100,2276,WOMEN'S STOW-N-GO II A/B HIGH IMPACT SPORT BRA,Womens,40,Y,http://ntoutfitters.com/product/2276100,http://ntoutfitters.com/images/products370/2276100.jpg,http://ntoutfitters.com/images/products1110/2276100.jpg,http://ntoutfitters.com/images/products185/2276100.jpg,http://ntoutfitters.com/images/products105/2276100.jpg,32,80,22,9/20/2012,5,44,ELECTRO CORAL ORANGE / NTO WHITE / NTO WHITE~NTO WHITE~NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2277100,2277,WOMEN'S BOUNCE-B-GONE BRA,Womens,32,Y,http://ntoutfitters.com/product/2277100,http://ntoutfitters.com/images/products370/2277100.jpg,http://ntoutfitters.com/images/products1110/2277100.jpg,http://ntoutfitters.com/images/products185/2277100.jpg,http://ntoutfitters.com/images/products105/2277100.jpg,25.6,64,17.6,9/20/2012,3.7,30,RAVE GREEN~MOODY BLUE~LINARIA PINK~NTO BLACK~NTO WHITE~HEATHER GREY,XS~S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2278100,2278,WOMEN'S GRAPHIC BOUNCE-B-GONE BRA,Womens,36,Y,http://ntoutfitters.com/product/2278100,http://ntoutfitters.com/images/products370/2278100.jpg,http://ntoutfitters.com/images/products1110/2278100.jpg,http://ntoutfitters.com/images/products185/2278100.jpg,http://ntoutfitters.com/images/products105/2278100.jpg,28.8,72,19.8,9/20/2012,3.4,23,MOODY BLUE,XS~S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
2279100,2279,WOMEN'S BUCHANA JERSEY,Womens,55,Y,http://ntoutfitters.com/product/2279100,http://ntoutfitters.com/images/products370/2279100.jpg,http://ntoutfitters.com/images/products1110/2279100.jpg,http://ntoutfitters.com/images/products185/2279100.jpg,http://ntoutfitters.com/images/products105/2279100.jpg,44,110,30.25,9/20/2012,3.9,32,FUSCHIA PINK~NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Biking
2280100,2280,WOMEN'S WARM MERINO CREW NECK,Womens,80,Y,http://ntoutfitters.com/product/2280100,http://ntoutfitters.com/images/products370/2280100.jpg,http://ntoutfitters.com/images/products1110/2280100.jpg,http://ntoutfitters.com/images/products185/2280100.jpg,http://ntoutfitters.com/images/products105/2280100.jpg,64,160,44,9/20/2012,3.5,28,NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Winter
2281100,2281,WOMEN'S WARM MERINO ZIP NECK,Womens,90,Y,http://ntoutfitters.com/product/2281100,http://ntoutfitters.com/images/products370/2281100.jpg,http://ntoutfitters.com/images/products1110/2281100.jpg,http://ntoutfitters.com/images/products185/2281100.jpg,http://ntoutfitters.com/images/products105/2281100.jpg,72,180,49.5,9/20/2012,3.8,44,NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Winter
2282100,2282,WOMEN'S WARM ZIP NECK,Womens,60,Y,http://ntoutfitters.com/product/2282100,http://ntoutfitters.com/images/products370/2282100.jpg,http://ntoutfitters.com/images/products1110/2282100.jpg,http://ntoutfitters.com/images/products185/2282100.jpg,http://ntoutfitters.com/images/products105/2282100.jpg,48,120,33,9/20/2012,4.6,25,AVONLEA PURPLE~NTO BLACK,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Winter
2283100,2283,WOMEN'S WARM CREW NECK,Womens,50,Y,http://ntoutfitters.com/product/2283100,http://ntoutfitters.com/images/products370/2283100.jpg,http://ntoutfitters.com/images/products1110/2283100.jpg,http://ntoutfitters.com/images/products185/2283100.jpg,http://ntoutfitters.com/images/products105/2283100.jpg,40,100,27.5,9/20/2012,5,12,NTO BLACK~AVONLEA PURPLE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Winter
2284100,2284,WOMEN'S LIGHT ZIP NECK,Womens,50,Y,http://ntoutfitters.com/product/2284100,http://ntoutfitters.com/images/products370/2284100.jpg,http://ntoutfitters.com/images/products1110/2284100.jpg,http://ntoutfitters.com/images/products185/2284100.jpg,http://ntoutfitters.com/images/products105/2284100.jpg,40,100,27.5,9/20/2012,5,43,NTO BLACK~AVONLEA PURPLE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Winter
2285100,2285,WOMEN'S LIGHT CREW NECK,Womens,45,Y,http://ntoutfitters.com/product/2285100,http://ntoutfitters.com/images/products370/2285100.jpg,http://ntoutfitters.com/images/products1110/2285100.jpg,http://ntoutfitters.com/images/products185/2285100.jpg,http://ntoutfitters.com/images/products105/2285100.jpg,36,90,24.75,9/20/2012,5,25,NTO BLACK~AVONLEA PURPLE,XS~S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Running~Winter
2286100,2286,WOMEN'S LONG-SLEEVE LITHO 1/4 ZIP,Womens,99,Y,http://ntoutfitters.com/product/2286100,http://ntoutfitters.com/images/products370/2286100.jpg,http://ntoutfitters.com/images/products1110/2286100.jpg,http://ntoutfitters.com/images/products185/2286100.jpg,http://ntoutfitters.com/images/products105/2286100.jpg,79.2,198,54.45,9/20/2012,4.5,45,NTO BLACK,XS~S~M~L,Shirts_Sweaters,Shirts & Sweaters,Climbing
2287100,2287,WOMEN'S SHORT-SLEEVE LITHO TEE,Womens,80,Y,http://ntoutfitters.com/product/2287100,http://ntoutfitters.com/images/products370/2287100.jpg,http://ntoutfitters.com/images/products1110/2287100.jpg,http://ntoutfitters.com/images/products185/2287100.jpg,http://ntoutfitters.com/images/products105/2287100.jpg,64,160,44,9/20/2012,4,31,GRAND PURPLE~HIGH RISE GREY~NTO BLACK,XS~S~M~L,Shirts_Sweaters,Shirts & Sweaters,Climbing
2400100,2400,WOMEN'S VENTURE SIDE ZIP PANTS,Womens,99,Y,http://ntoutfitters.com/product/2400100,http://ntoutfitters.com/images/products370/2400100.jpg,http://ntoutfitters.com/images/products1110/2400100.jpg,http://ntoutfitters.com/images/products185/2400100.jpg,http://ntoutfitters.com/images/products105/2400100.jpg,79.2,198,54.45,9/20/2012,5,34,NTO BLACK,XS~S~M~L~XL,pants_shorts,Pants & Shorts,Camping~Climbing~Hiking
2401100,2401,WOMEN'S VENTURE PANTS,Womens,80,Y,http://ntoutfitters.com/product/2401100,http://ntoutfitters.com/images/products370/2401100.jpg,http://ntoutfitters.com/images/products1110/2401100.jpg,http://ntoutfitters.com/images/products185/2401100.jpg,http://ntoutfitters.com/images/products105/2401100.jpg,64,160,44,9/20/2012,4.4,23,PACHE GREY~NTO BLACK,XS~S~M~L~XL~XXL,pants_shorts,Pants & Shorts,Camping~Climbing~Hiking
2402100,2402,WOMEN'S RESOLVE PANTS,Womens,70,Y,http://ntoutfitters.com/product/2402100,http://ntoutfitters.com/images/products370/2402100.jpg,http://ntoutfitters.com/images/products1110/2402100.jpg,http://ntoutfitters.com/images/products185/2402100.jpg,http://ntoutfitters.com/images/products105/2402100.jpg,56,140,38.5,9/20/2012,5,40,NTO BLACK,XS~S~M~L~XL~XXL,pants_shorts,Pants & Shorts,Camping
2403100,2403,WOMEN'S METEOR PANTS,Womens,149,Y,http://ntoutfitters.com/product/2403100,http://ntoutfitters.com/images/products370/2403100.jpg,http://ntoutfitters.com/images/products1110/2403100.jpg,http://ntoutfitters.com/images/products185/2403100.jpg,http://ntoutfitters.com/images/products105/2403100.jpg,119.2,298,81.95,9/20/2012,5,37,GRAND PURPLE~NTO BLACK,2~4~6~8~10~12,pants_shorts,Pants & Shorts,Climbing
2404100,2404,WOMEN'S SATELLITE PANTS,Womens,130,Y,http://ntoutfitters.com/product/2404100,http://ntoutfitters.com/images/products370/2404100.jpg,http://ntoutfitters.com/images/products1110/2404100.jpg,http://ntoutfitters.com/images/products185/2404100.jpg,http://ntoutfitters.com/images/products105/2404100.jpg,104,260,71.5,9/20/2012,3.2,43,NTO BLACK~HIGH RISE GREY,XS~S~M~L~XL,pants_shorts,Pants & Shorts,Hiking~Climbing
2405100,2405,WOMEN'S NIMBLE PANTS,Womens,80,Y,http://ntoutfitters.com/product/2405100,http://ntoutfitters.com/images/products370/2405100.jpg,http://ntoutfitters.com/images/products1110/2405100.jpg,http://ntoutfitters.com/images/products185/2405100.jpg,http://ntoutfitters.com/images/products105/2405100.jpg,64,160,44,9/20/2012,5,21,NTO BLACK,XS~S~M~L~XL,pants_shorts,Pants & Shorts,Camping
2406100,2406,WOMEN'S TAGGART PANTS,Womens,75,Y,http://ntoutfitters.com/product/2406100,http://ntoutfitters.com/images/products370/2406100.jpg,http://ntoutfitters.com/images/products1110/2406100.jpg,http://ntoutfitters.com/images/products185/2406100.jpg,http://ntoutfitters.com/images/products105/2406100.jpg,60,150,41.25,9/20/2012,3.7,27,WEIMARANER BROWN~NTO BLACK,0~2~4~6~8~10~12~14,pants_shorts,Pants & Shorts,Camping~Hiking
2407100,2407,WOMEN'S ATKA MATCHSTICK CARGO PANTS,Womens,80,Y,http://ntoutfitters.com/product/2407100,http://ntoutfitters.com/images/products370/2407100.jpg,http://ntoutfitters.com/images/products1110/2407100.jpg,http://ntoutfitters.com/images/products185/2407100.jpg,http://ntoutfitters.com/images/products105/2407100.jpg,64,160,44,9/20/2012,4.7,43,FLAMENCO BLUE~DUNE BEIGE,0~2~4~6~8~10~12~14~16,pants_shorts,Pants & Shorts,Camping
2408100,2408,WOMEN'S PINECREST ROLL-UP PANTS,Womens,65,Y,http://ntoutfitters.com/product/2408100,http://ntoutfitters.com/images/products370/2408100.jpg,http://ntoutfitters.com/images/products1110/2408100.jpg,http://ntoutfitters.com/images/products185/2408100.jpg,http://ntoutfitters.com/images/products105/2408100.jpg,52,130,35.75,9/20/2012,3.1,15,DUNE BEIGE~GRAPHITE GREY,0~2~4~6~8~10~12~14~16,pants_shorts,Pants & Shorts,Camping
2409100,2409,WOMEN'S DYNO PANTS,Womens,70,Y,http://ntoutfitters.com/product/2409100,http://ntoutfitters.com/images/products370/2409100.jpg,http://ntoutfitters.com/images/products1110/2409100.jpg,http://ntoutfitters.com/images/products185/2409100.jpg,http://ntoutfitters.com/images/products105/2409100.jpg,56,140,38.5,9/20/2012,5,6,PACHE GREY~WEIMARANER BROWN~NTO BLACK,0~2~4~6~8~10~12~14~16,pants_shorts,Pants & Shorts,Climbing
